,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,209,The Serene House Bangkok,"650 Krungkasem road, Wat Sommanat, Pomprab Sattrupai, Bangkok, 10200 Bangkok, Thailand",,9.4,Government House of Thailand 0.2 km; UNESCAP and United Nations 0.4 km; Wat Benchamabophit 0.7 km; The Royal Turf Club 0.7 km; Mission Hospital 0.9 km; Temple of the Golden Mount 0.9 km; Rattanakosin Exhibition Hall 1 km; Wat Ratchanadda 1.1 km; Wat Thepthidaram Woraviharn 1.1 km; Dusit Palace 1.2 km; 7-11 0.1 km; Nang Loeng Market 0.2 km; Seven Spoons 0.6 km; Sapan kaw Market 0.7 km; Thewet Market 1.4 km; Supanniga Eating Room 3.5 km; The Deck 3.5 km; Err: Urban Rustic Thai 3.6 km; Don Muang Airport 20.3 km; Suvarnabhumi Airport 26.9 km; Khao San Road 1.6 km; Bangkok National Museum 2.1 km; Temple of the Emerald Buddha 2.2 km; Siam Discovery 2.2 km; Grand Palace 2.5 km; Bangkok Art & Culture Centre 2.6 km; MBK Shopping Mall 2.7 km; SEA LIFE Bangkok Ocean World 3.1 km; Wat Arun 3.2 km; Central Embassy 4.2 km; ,Non-smoking rooms; Free WiFi; Family rooms; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,210,Oakwood Residence Sukhumvit 24,"15 Sukhumvit 24 Road, Khlong Toei, 10110 Bangkok, Thailand",4 stars,8.2,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,211,Hotel Amaze Bangkok,"11 Soi Sukhumvit 50, Phrakanong, Klongtoei, Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,8.1,BTS-On Nut 0.4 km; W District's Market 1.1 km; BTS-Phra Khanong 1.3 km; BTS-Bang Chak 1.3 km; Bangkok University International College 1.8 km; Sukhumvit Hospital 1.9 km; Gateway Ekamai 2 km; BTS-Ekkamai 2.1 km; Ekkamai Eastern Bus Terminal 2.1 km; BTS - Punnawithi 2.2 km; Tesco Lotus 0.4 km; Pizza Hut 0.4 km; Suvarnabhumi Airport 16.6 km; Don Muang Airport 23.9 km; Arab Street 6.3 km; Lumpini Park 6.7 km; Central Embassy 7 km; Amarin Plaza 7.4 km; Gaysorn Shopping Mall 7.6 km; MBK Shopping Mall 8.5 km; Mega Bangna 11 km; Temple of the Golden Mount 11.2 km; Grand Palace 12.5 km; Wat Arun 12.5 km; ,Non-smoking rooms; Free parking; Family rooms; Room service; Free WiFi; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,212,"Siam@Siam, Design Hotel Bangkok","865 Rama 1 Road, Wangmai, Pathumwan, Bangkok, Phaya Thai, 10330 Bangkok, Thailand",5-star hotel,8.7,"Suphachalasai Stadium 0.2 km; BTS-National Stadium 0.2 km; The Jim Thompson House 0.3 km; Bangkok Art & Culture Centre 0.4 km; MBK Shopping Mall 0.5 km; Madame Tussauds Bangkok 0.5 km; Siam Center 0.6 km; BTS-Ratchathewi 0.7 km; British Council Thailand 0.8 km; BTS-Siam 0.8 km; Jim Thompson House 0.4 km; MBK Center, Shopping Mall  0.5 km; Siam Center 0.6 km; Platinum Mall (Pratunam) 2.2 km; JJ (Chatuchak Weekend Market) 7 km; Don Muang Airport 21 km; Suvarnabhumi Airport 24.9 km; Siam Discovery Popular brands like: Apple, Nike; MBK Shopping Mall Popular brands like: Apple, Nike; Siam Center Luxury; SEA LIFE Bangkok Ocean World 0.9 km; Gaysorn Shopping Mall 1.5 km; Amarin Plaza 1.6 km; Central Embassy 2.1 km; Temple of the Golden Mount 2.3 km; Siam Discovery 2.4 km; Lumpini Park 2.4 km; Arab Street 2.9 km; Grand Palace 3.8 km; Wat Arun 4.2 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; WiFi in all areas; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,213,Zayn Hotel Bangkok,"593,595 Srinakarin Road, Phatthanakan , Suanluang, 10250 Bangkok, Thailand",4-star hotel,8.5,Hua Mark Airport Rail Link Station 0.4 km; Samitivej Srinakarin Hospital 1.3 km; The Nine Neighborhood Center 1.8 km; Stamford International University 2.1 km; Assumption University - Hua Mak Campus 2.5 km; Rajamangala National Stadium 2.9 km; Ramkhamhaeng University 3.5 km; The Mall Shopping Center Bangkapi 3.8 km; Ramkhamhaeng Station 4.5 km; Seacon Square 4.9 km; 7-11 0.1 km; Mcdonald  0.1 km; Public Food Court 0.1 km; Swensen Icecream 0.1 km; New Srinagarinda Night Market 0.1 km; Seacoon Square 5 km; Paradise Mall 5.5 km; Srinagarinda Train Market 5.5 km; Suvarnabhumi Airport 12.8 km; Don Muang Airport 20.8 km; Central Festival EastVille 7.8 km; Arab Street 9.6 km; Central Embassy 10.3 km; Mega Bangna 10.8 km; Lumpini Park 10.8 km; Amarin Plaza 10.9 km; MBK Shopping Mall 12.1 km; Temple of the Golden Mount 14.7 km; Grand Palace 16.3 km; Wat Arun 16.6 km; ,Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Room service; Tea/Coffee Maker in All Rooms; Excellent Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,214,Yim Huai Khwang,"70 Pracharathbumpen Rd. Huaykwang district Huaykwang sub district, Huai Khwang, 10310 Bangkok, Thailand",2 stars,8.8,MRT-Huai Khwang 0.1 km; Bangkok International Dental Center 0.7 km; Embassy of the Republic of Korea 1.2 km; MRT-Sutthisan 1.2 km; Siam Niramit 1.3 km; Thailand Cultural Center 1.4 km; The Esplanade Bangkok 1.5 km; MRT-Thailand Cultural Center 1.5 km; University of the Thai Chamber of Commerce 1.6 km; The Embassy of The People's Republic of China 1.9 km; Max Value 0.1 km; 7-11  0.1 km; Huai Khwang Night Market 0.1 km; Don Muang Airport 16.1 km; Suvarnabhumi Airport 21.2 km; Chatuchak Weekend Market 3.6 km; Arab Street 4.7 km; Central Plaza Ladprao 4.7 km; Siam Discovery 4.9 km; Central Embassy 4.9 km; MBK Shopping Mall 6.3 km; Temple of the Golden Mount 7.9 km; Grand Palace 9.5 km; Wat Arun 10.1 km; Mega Bangna 18.4 km; ,Airport shuttle; Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,215,Alley living rama8,"ถนน วิสุทธิกษัตริย์ 139/1, 10200 Bangkok, Thailand",,9.3,,Airport shuttle; Non-smoking rooms; Free parking; Family rooms; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,216,88 Living,"17, soi nawamin88, Raminthra ,khannayao, 10230 Bangkok, Thailand",,8.1,,Non-smoking rooms; Free parking; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,217,Jam Hostel Bangkok,"9, Phra Sumen Rd, Chanasongkram, Phranakorn , 10200 Bangkok, Thailand",,9.4,Santichaiprakarn Park 0.2 km; Phra Arthit Pier 0.3 km; Wat Chana Song Khram 0.3 km; UNICEF Thailand 0.5 km; Wat Bowonniwet Vihara 0.5 km; Khao San Road 0.5 km; Khao San Road Night Market 0.5 km; National Gallery 0.6 km; Somdet Phra Pinklao Bridge 0.6 km; Bangkok City Library 0.7 km; 7-11 Convenient Store 0 km; Tung Hua Seng Supermarket 0.3 km; Khaosan Road 0.3 km; Kin Lom Chom Sapan Thai Restaurant 0.7 km; Brown Sugar The Jazz Boutique 0.8 km; Padtai Tipsamai 1.6 km; Central Pinklao Department Store 3.5 km; Siam Square Shopping Center 5 km; Tewet Fresh Market 1 km; Chaophraya River 0.1 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 28.5 km; Bangkok National Museum 0.8 km; Temple of the Emerald Buddha 1.3 km; Temple of the Golden Mount 1.5 km; Grand Palace 1.6 km; Dusit Palace 2.1 km; Wat Arun 2.4 km; Siam Discovery 3.7 km; Bangkok Art & Culture Centre 4.1 km; MBK Shopping Mall 4.2 km; Central Embassy 5.8 km; ,Airport shuttle; Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,218,The Dawin Nana,"35/1-2 Sukhumvit Road, Soi Nanatai (4), Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,8.5,Wattana Church 0.2 km; Soi Nana 0.3 km; Embassy of Sweden 0.3 km; BTS-Nana 0.3 km; Arab Street 0.4 km; Korean Town 0.5 km; Krungthai Bank Head Office 0.5 km; Sukhumvit Soi 11 0.6 km; Deutsche Bank Bangkok 0.6 km; Embassy of the United Arab Emirates 0.6 km; Food Land 0.7 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 21.9 km; Central Embassy 1 km; Amarin Plaza 1.4 km; Lumpini Park 1.5 km; Gaysorn Shopping Mall 1.5 km; SEA LIFE Bangkok Ocean World 2.1 km; MBK Shopping Mall 2.6 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.8 km; Wat Arun 7 km; Mega Bangna 17 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; WiFi in all areas; Room service; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,219,Don Muang Hotel,"Thipmansion DonMuang Co.,Ltd 5 Soi Saranakhom 3 (Thawi Wat 1), Saranakhom Road, Si Kan, Don Mueang, , Donmuang, 10210 Bangkok, Thailand",3 stars,8.2,,Airport shuttle; Non-smoking rooms; Free parking; Family rooms; WiFi in all areas,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,220,Bangkok Loft Inn,"55, Somdet Phra Chao Tak Sin Road, Bang Yi Ruea, Thon Buri, Thonburi, 10600 Bangkok, Thailand",3-star hotel,8.6,,Non-smoking rooms; Free parking; WiFi in all areas; Free WiFi; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,221,iCheck inn Residences Sathorn,"413/1 Soi Narathiwat 24, Wat Pho Man, Sathupradit Road, Chong Nonsi, Yannawa, Sathorn, 10120 Bangkok, Thailand",4-star hotel,7.9,"Central Plaza Rama 3 0.4 km; M.R. Kukrit's House 2.2 km; Embassy of the Republic of Singapore 2.4 km; Moon Bar Bangkok 2.5 km; Australian Embassy 2.5 km; Health Land Sathorn 2.6 km; Goethe-Institute Thailand 2.6 km; BNH Hospital 2.7 km; Embassy of Germany, Bangkok 2.7 km; BTS-Chong Nonsi 2.7 km; Suvarnabhumi Airport 22.9 km; Don Muang Airport 25.3 km; Lumpini Park 3.3 km; Amarin Plaza 4.7 km; MBK Shopping Mall 4.8 km; Arab Street 4.8 km; Central Embassy 4.8 km; Gaysorn Shopping Mall 4.9 km; Temple of the Golden Mount 6.8 km; Wat Arun 7.2 km; Grand Palace 7.4 km; Mega Bangna 16.4 km; ",Swimming pool; Airport shuttle; Non-smoking rooms; Free parking; Indoor pool; Family rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,222,Prom Ratchada Hotel,"558 Soi Nathong7, Ratchada Rd, DinDang Thailand, Din Daeng, 10400 Bangkok, Thailand",4-star hotel,7.8,,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Spa; Free parking; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,223,A Joy House - Kaset Nawamin City,"99/129 NepPark Villa, Prasert-Manukitch 29, Yaek 4 (Soi Kongpermpul), Lat Phrao, Lat Phrao, Ladprao, 10230 Bangkok, Thailand",,9.3,Crystal Design Center 3.3 km; Central Festival EastVille 3.8 km; Central Plaza Ramindra 5.1 km; Kasetsart University 5.8 km; Siam Commercial Bank Head Office 5.9 km; Lat Phrao MRT Station 6.1 km; MRT-Ratchadapisek 6.3 km; The Promenade Shopping Complex 6.4 km; Bangkok Shooting Range 6.4 km; Union Mall 6.5 km; Tesco Lotus Express / 7-11 Shop / CP Fresh Mart Grocery Store 0.2 km; HOBS 1.6 km; Villa Market 1.7 km; Huamum Market & More (Night Market) 2.2 km; Max Valu Market 2.3 km; Kia Nguan Mahachai 2.4 km; Mellow Cafe Wine & Dine Restuarant 3.1 km; Sompong (Thai Restaurant and Seafood) 3.3 km; Tawandaeng German Brewerey 3.9 km; Talad Liab Duan 5.6 km; Zhog Ped Palow 6.1 km; Jatujak Weekend Market 10.6 km; Don Muang Airport 9.5 km; Suvarnabhumi Airport 21.4 km; Central Plaza Ladprao 6.7 km; Chatuchak Weekend Market 8.4 km; Siam Discovery 12.2 km; Arab Street 12.7 km; Central Embassy 12.9 km; Gaysorn Shopping Mall 13.2 km; MBK Shopping Mall 14.1 km; Temple of the Golden Mount 15.2 km; Grand Palace 16.8 km; Wat Arun 17.5 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Free parking; WiFi in all areas,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,224,Phranakorn-Nornlen,"46 Thewet soi1 Krungkasem Rd, Bangkhunprom Phranakorn, Dusit, 10200 Bangkok, Thailand",,9.2,National Library 0.5 km; Thewej Pier 0.7 km; UNESCAP and United Nations 0.7 km; Suan Sunandha Rajabhat University 0.7 km; Wat Bowonniwet Vihara 1 km; Government House of Thailand 1 km; Santichaiprakarn Park 1 km; The Ananda Samakhom Throne Hall 1.1 km; Wat Benchamabophit 1.1 km; Phra Arthit Pier 1.2 km; Thewet Market 0.5 km; Kinlom Chom Saphan 1 km; Unbranded Cafe 2 km; Central Pinklao 4 km; Chaopraya 0.5 km; Don Muang Airport 20.1 km; Suvarnabhumi Airport 27.9 km; Dusit Palace 1.2 km; Khao San Road 1.2 km; Temple of the Golden Mount 1.6 km; Bangkok National Museum 1.7 km; Temple of the Emerald Buddha 2.1 km; Grand Palace 2.4 km; Siam Discovery 2.9 km; Wat Arun 3.2 km; MBK Shopping Mall 3.8 km; Central Embassy 5.2 km; ,Airport shuttle; Non-smoking rooms; Family rooms; Free WiFi; Restaurant; Excellent Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,225,Pas Cher Hotel de Bangkok,"28/5 Charoen Wieng Road, Bangrak, Bang Rak, 10500 Bangkok, Thailand",3-star hotel,7.7,,Airport shuttle; Non-smoking rooms; Free parking; WiFi in all areas; Facilities for disabled guests; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,226,Hansa Bangkok House,"1750 Arun Amarin Rd., 36 Bangyikun, Bangplad, 10700 Bangkok, Thailand",,9.3,,Non-smoking rooms; Free WiFi; Terrace; Air conditioning; Garden; Wonderful Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,227,S30,"1/61 Sukhumvit Soi 30, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,6.9,,Non-smoking rooms; Free WiFi; 24-hour front desk; Air conditioning; Baggage storage,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,228,Ariyasom Villa,"65 Sukhumvit 1, Sukhumvit Rd, Klongtoey Nua, Wattana, Wattana, 10110 Bangkok, Thailand",4 stars,9.2,"Bumrungrad International Hospital 0.2 km; Krungthai Bank Head Office 0.5 km; BTS - Phloen Chit 0.6 km; Embassy of the United Kingdom, Bangkok 0.6 km; Arab Street 0.6 km; Central Embassy 0.7 km; Deutsche Bank Bangkok 0.8 km; Sukhumvit Soi 11 0.8 km; Soi Nana 0.8 km; Central Chidlom 0.9 km; Na Aroon Restaurant 0 km; Don Muang Airport 20 km; Suvarnabhumi Airport 22.4 km; Amarin Plaza 1.2 km; Gaysorn Shopping Mall 1.2 km; SEA LIFE Bangkok Ocean World 1.8 km; Lumpini Park 2.1 km; Bangkok Art & Culture Centre 2.3 km; MBK Shopping Mall 2.4 km; Temple of the Golden Mount 4.9 km; Grand Palace 6.5 km; Wat Arun 6.9 km; Mega Bangna 17.8 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; Spa; Free parking; Wonderful Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,229,Maxim's Inn,"131/21-23 Sukhumvit Soi 7/1, Sukhumvit Rd., Klongtoey Nua, Wattana., Wattana, 10110 Bangkok, Thailand",3-star hotel,7.5,,Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Restaurant; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,230,La Residence Bangkok,"173/8-9 Suriwongse Road(corner of Soi Anumanrajdhon 1), Bang Rak, 10500 Bangkok, Thailand",3-star hotel,7.8,,Non-smoking rooms; Free parking; Family rooms; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,231,Green Teak House,"41ตรอกวัดมหรรณพาราม1 ถนนมหรรณพ, 10200 Bangkok, Thailand",,9.5,Bangkok City Hall 0.2 km; Wat Suthat and the Giant Swing 0.3 km; Democracy Monument 0.4 km; Wat Ratchanadda 0.5 km; Wat Thepthidaram Woraviharn 0.5 km; Bangkok City Library 0.5 km; Rattanakosin Exhibition Hall 0.5 km; Thai Chamber of commerce 0.5 km; Wat Ratchapradit 0.6 km; Khao San Road Night Market 0.7 km; uncle and friend 0.1 km; three 7/11 near us  0.1 km; have local market thai style in the morning  0.1 km; kitty cat cafe (Cat Cafe) 0.6 km;  Chao Phraya River 1.5 km; Don Muang Airport 21.6 km; Suvarnabhumi Airport 27.9 km; Khao San Road 0.7 km; Temple of the Golden Mount 0.7 km; Temple of the Emerald Buddha 0.8 km; Bangkok National Museum 0.9 km; Grand Palace 1 km; Wat Arun 1.7 km; Dusit Palace 2.5 km; Bangkok Art & Culture Centre 3.4 km; MBK Shopping Mall 3.4 km; Central Embassy 5.1 km; ,Non-smoking rooms; Free WiFi; Terrace; Air conditioning; Daily housekeeping; Exceptional Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,232,Bangkok Patio,"14 Phaholyothin Soi 3, Phaholyothin Road, Samsen Nai, Phayathai, Phaya Thai, 10400 Bangkok, Thailand",4 stars,8.9,BTS-Sanam Pao 0.2 km; Phyathai 2 Hospital 0.4 km; BTS-Ari 0.8 km; Victory Monument 1 km; Siam Discovery 1.2 km; BTS-Victory Monument 1.3 km; Mahidol University - Phayathai Campus 1.4 km; Aksra Theatre 1.5 km; Thai-Japanese Stadium 1.5 km; King Power Complex 1.5 km; Don Muang Airport 17.6 km; Suvarnabhumi Airport 24.4 km; Dusit Palace 2.8 km; SEA LIFE Bangkok Ocean World 3.2 km; Chatuchak Weekend Market 3.2 km; Gaysorn Shopping Mall 3.2 km; Bangkok Art & Culture Centre 3.2 km; Central Embassy 3.3 km; MBK Shopping Mall 3.5 km; Temple of the Golden Mount 4.3 km; Grand Palace 5.9 km; Wat Arun 6.6 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Free parking,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,233,Aspen Suites Hotel Sukhumvit 2 by Compass Hospitality,"65/1 Sukhumvit Soi 2, Wattana, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,7.4,"Soi Nana 0.3 km; Wattana Church 0.3 km; Embassy of Sweden 0.4 km; BTS-Nana 0.5 km; Embassy of the United Arab Emirates 0.5 km; Arab Street 0.5 km; Deutsche Bank Bangkok 0.5 km; Krungthai Bank Head Office 0.6 km; Embassy of the United States of America, Bangkok 0.6 km; Korean Town 0.7 km; Bamboos Restaurant (Lebanese Restaurant) 0.9 km; Villa Market 0.3 km; Starbucks 0.4 km; The Sukhumvit Street Market 0.5 km; Nana Square Shopping Mall 0.5 km; Central Embassy 1.3 km; Central Chidlom 1.3 km; Levels Clubs 1.4 km; Terminal 21 1.6 km; Don Muang Airport 21 km; Suvarnabhumi Airport 22 km; Central Embassy 0.9 km; Lumpini Park 1.3 km; Amarin Plaza 1.3 km; Gaysorn Shopping Mall 1.5 km; SEA LIFE Bangkok Ocean World 2 km; MBK Shopping Mall 2.5 km; Temple of the Golden Mount 5.2 km; Grand Palace 6.6 km; Wat Arun 6.9 km; Mega Bangna 17.1 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,234,So good Hotel Bangkok,"2/1 20 mithuna yek 13, Huai Khwang, 10310 Bangkok, Thailand",3-star hotel,8.2,MRT-Sutthisan 1.1 km; MRT-Huai Khwang 1.2 km; Bangkok International Dental Center 1.7 km; MRT-Ratchadapisek 1.9 km; Embassy of the Republic of Korea 1.9 km; Siam Niramit 2.1 km; Thailand Cultural Center 2.3 km; Jaisamarn Church 2.5 km; MRT-Thailand Cultural Center 2.5 km; The Esplanade Bangkok 2.5 km; 7-11 0 km; Don Muang Airport 15.3 km; Suvarnabhumi Airport 20.7 km; Central Festival EastVille 4 km; Chatuchak Weekend Market 4 km; Central Plaza Ladprao 4.5 km; Arab Street 5.7 km; Central Embassy 6 km; MBK Shopping Mall 7.4 km; Temple of the Golden Mount 8.9 km; Grand Palace 10.6 km; Wat Arun 11.2 km; Mega Bangna 18.4 km; ,Non-smoking rooms; Free parking; Family rooms; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,235,Grand Sukhumvit Hotel Bangkok - Managed by Accor,"99 Sukhumvit Road Soi 6 , Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",5-star hotel,7.8,"Wattana Church 0.1 km; Embassy of Sweden 0.2 km; BTS-Nana 0.2 km; Soi Nana 0.3 km; Korean Town 0.4 km; Arab Street 0.4 km; Sukhumvit Soi 11 0.4 km; Krungthai Bank Head Office 0.5 km; Terminal 21 0.6 km; BTS-Asok 0.7 km; ฺBa Hao Bar, Nana 0.2 km; Prai Raya 0.2 km; Pizzeria Limoncello 0.6 km; Shahrazad 0.8 km; 23 Bar & Gallery  0.8 km; Gourmet Market, Terminal 21 0.8 km; Pijiu Bar 0.9 km; Gourmet Market, The Emporium 2 km; Pratunam Market 2.7 km; Villa Market, Robinson Department Store 3.1 km; Silom Night Market 4.6 km; Chatuchak Market 8.9 km; River City Bangkok (Chao Phraya River) 7.3 km; Don Muang Airport 20.8 km; Suvarnabhumi Airport 21.8 km; Central Embassy 1.1 km; Amarin Plaza 1.6 km; Lumpini Park 1.6 km; Gaysorn Shopping Mall 1.7 km; SEA LIFE Bangkok Ocean World 2.2 km; MBK Shopping Mall 2.8 km; Temple of the Golden Mount 5.4 km; Grand Palace 6.9 km; Wat Arun 7.2 km; Mega Bangna 16.9 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Free parking; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,236,Citadines Sukhumvit 16 Bangkok,"38 Sukhumvit Soi 16, Sukhumvit Road, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",4 stars,8.8,"Citibank Bangkok 0.4 km; The Escape Hunt Experience Bangkok 0.4 km; BTS-Asok 0.4 km; Soi Cowboy 0.4 km; Terminal 21 0.5 km; Benjakitti Park 0.5 km; MRT-Sukhumvit 0.6 km; Korean Town 0.7 km; Kamthieng House Museum 0.7 km; Benjasiri Park 0.8 km; Coffee Alley in the Garden 0 km; 7-Eleven 0.1 km; Foodland 0.1 km; Whale Market 0.2 km; Tensui 0.5 km; Suvarnabhumi Airport 21 km; Don Muang Airport 21.3 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 1.3 km; Central Embassy 2 km; Lumpini Park 2.1 km; Amarin Plaza 2.4 km; Gaysorn Shopping Mall 2.5 km; MBK Shopping Mall 3.6 km; Temple of the Golden Mount 6.3 km; Grand Palace 7.7 km; Wat Arun 7.9 km; Mega Bangna 16 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,237,Grand 5 Hotel & Plaza Sukhumvit Bangkok,"87 Sukhumvit Road Soi 5, Klongtoey Nua, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,7.8,,Non-smoking rooms; Spa; Free parking; Family rooms; WiFi in all areas; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,238,The Ritz Aree,"10/21 Paholyothin soi 5 Ratchakru Residence Samsennai,Payathai, Phaya Thai, 10400 Bangkok, Thailand",,8.6,BTS-Ari 0.4 km; BTS-Sanam Pao 0.6 km; Phyathai 2 Hospital 0.9 km; Victory Monument 1.5 km; Siam Discovery 1.6 km; BTS-Victory Monument 1.8 km; Paolo Memorial Hospital 1.8 km; Thai-Japanese Stadium 1.8 km; Mahidol University - Phayathai Campus 1.8 km; BTS-Sapan Khwai 2 km; Bon Dao Aungkarn Co-wirkspace and cafe 0.1 km; Salt Aree 0.7 km; LaVilla Ari 1.1 km; Don Muang Airport 17.1 km; Suvarnabhumi Airport 24.5 km; Chatuchak Weekend Market 2.7 km; Dusit Palace 3 km; SEA LIFE Bangkok Ocean World 3.7 km; Gaysorn Shopping Mall 3.7 km; Bangkok Art & Culture Centre 3.7 km; Central Embassy 3.8 km; MBK Shopping Mall 4.1 km; Temple of the Golden Mount 4.6 km; Grand Palace 6.2 km; Wat Arun 6.9 km; ,Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Free WiFi; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,239,"THEA, Serviced Apartment Ekamai","37 Soi Ekamai 10 (or 12), Sukhumvit 63, Klongton Nue, Wattana, Bangkok, 10110, Wattana, 10110 Bangkok, Thailand",,8.9,Health Land Ekkamai 0.4 km; Thonglor Nightlife Area 1 km; SeenSpace 1.1 km; The Commons 1.1 km; Sukhumvit Hospital 1.2 km; BTS-Ekkamai 1.2 km; Gateway Ekamai 1.2 km; Ekkamai Eastern Bus Terminal 1.3 km; 9:53 Art Mall 1.3 km; Camillian Hospital 1.3 km; Pesca Mar & Terra Bistro 0.1 km; Vanilla Garden  0.1 km; Nikko Cafe 0.3 km; Coffee Bean by Dao 0.3 km; Big C 0.7 km; Gateway Ekamai 1.3 km; The EmQuartier 3.5 km; Suvarnabhumi Airport 17.8 km; Don Muang Airport 21.3 km; Arab Street 4.3 km; Central Embassy 5.1 km; Lumpini Park 5.2 km; Amarin Plaza 5.6 km; Gaysorn Shopping Mall 5.7 km; MBK Shopping Mall 6.8 km; Temple of the Golden Mount 9.5 km; Grand Palace 10.9 km; Wat Arun 11.1 km; Mega Bangna 13.2 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Free parking; Family rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
