,hotel_id_in_our_database,hotel_user_Ratings,hotel_user_Ratings_text,hotel_room_Type_Names,hotel_room_Prices,hotel_room_Currency,hotel_room_Benefits,hotel_room_Capacities,feature_data,hotel_room_Prices_standard
175,9,7.0,Very good,Superior,1483.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathroom phone&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&Washing machine&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1483.0
176,9,7.0,Very good,Superior,1677.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathroom phone&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&Washing machine&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1677.0
177,9,7.0,Very good,Superior,1868.0,฿,Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathroom phone&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&Washing machine&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1868.0
178,9,7.0,Very good,Deluxe,1677.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 34 m²/366 ft²&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&Washing machine&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1677.0
179,9,7.0,Very good,Deluxe,1873.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 34 m²/366 ft²&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&Washing machine&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1873.0
180,9,7.0,Very good,Deluxe,2123.0,฿,Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 34 m²/366 ft²&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&Washing machine&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2123.0
181,9,7.0,Very good,Deluxe Premier,1874.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 34 m²/366 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1874.0
182,9,7.0,Very good,Deluxe Premier,2018.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 34 m²/366 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2018.0
183,9,7.0,Very good,Deluxe Premier,2024.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 34 m²/366 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2024.0
184,9,7.0,Very good,Family Room,2673.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 single bed and 1 king bed&&Room size: 35 m²/377 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 single bed, &&', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2673.0
185,9,7.0,Very good,Family Room,2803.0,฿,Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 3, 'children': 2, 'extra_bed': 0}","{'Features': '1 single bed and 1 king bed&&Room size: 35 m²/377 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 single bed, &&', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2803.0
186,9,7.0,Very good,Family Room,3007.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 single bed and 1 king bed&&Room size: 35 m²/377 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 single bed, &&', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3007.0
187,9,7.0,Very good,Triple Room,2803.0,฿,Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 3, 'children': 2, 'extra_bed': 0}","{'Features': '3 single beds&&Room size: 34 m²/366 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '3 single beds&&', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2803.0
188,9,7.0,Very good,Triple Room,3143.0,฿,Free breakfast for 3 ;Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 3, 'children': 2, 'extra_bed': 0}","{'Features': '3 single beds&&Room size: 34 m²/366 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '3 single beds&&', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3143.0
189,10,7.8,Very good,Superior Twin,1130.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '2 single beds&&Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Interconnecting room(s) available&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1130.0
190,10,7.8,Very good,Superior Twin,1263.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '2 single beds&&Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Interconnecting room(s) available&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1263.0
191,10,7.8,Very good,Superior Twin,1933.0,฿,"Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '2 single beds&&Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Interconnecting room(s) available&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1933.0
192,10,7.8,Very good,Superior Double,1130.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '1 double bed&&Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 double bed&&', 'Bathroom and toiletries': 'Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Interconnecting room(s) available&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1130.0
193,10,7.8,Very good,Superior Double,1263.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '1 double bed&&Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 double bed&&', 'Bathroom and toiletries': 'Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Interconnecting room(s) available&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1263.0
194,10,7.8,Very good,Superior Double,1933.0,฿,"Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '1 double bed&&Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 double bed&&', 'Bathroom and toiletries': 'Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Interconnecting room(s) available&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1933.0
195,10,7.8,Very good,Deluxe Twin with Breakfast,1352.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 32 m²/344 ft²&&Street view&&Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&&&'}",1352.0
196,10,7.8,Very good,Deluxe Twin with Breakfast,2304.0,฿,"Free breakfast for 2 ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 32 m²/344 ft²&&Street view&&Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&&&'}",2304.0
197,10,7.8,Very good,Deluxe Twin with Breakfast,2311.0,฿,Free breakfast for 2 ;Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 32 m²/344 ft²&&Street view&&Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&&&'}",2311.0
198,10,7.8,Very good,Deluxe Double with Breakfast,1352.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': 'Room size: 32 m²/344 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Interconnecting room(s) available&&Sofa&&Wooden/parqueted flooring&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1352.0
